['beep', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['beep', 0.0, 1522.4890735732406, 0.0, 0.0, 0.0, 0.0, -1225.1214653398354, 0.0]
['beep', 0.0, 1507.6922187438272, 0.0, 0.0, 0.0, 0.0, -1225.903776395771, 0.0]
['beep', 0.0, 1504.3618088199864, 0.0, 0.0, 0.0, 0.0, -1225.1214653398354, 0.0]
['beep', 0.0, 1516.7446752482267, 0.0, 0.0, 0.0, 0.0, -1224.3391542838997, 0.0]
['beep', 0.0, 1527.7193817757825, 0.0, 0.0, 0.0, 0.0, -1223.9815263726148, 0.0]
['beep', 0.0, 1521.572652050573, 0.0, 0.0, 0.0, 0.0, -1225.903776395771, 0.0]
['beep', 0.0, 1507.2675355991764, 0.0, 0.0, 0.0, 0.0, -1229.457703764165, 0.0]
['beep', 0.0, 1505.8817274429475, 0.0, 0.0, 0.0, 0.0, -1227.200177574179, 0.0]
['beep', 0.0, 1518.8233874825703, 0.0, 0.0, 0.0, 0.0, -1226.8201979184387, 0.0]
['beep', 0.0, 1529.9322044768578, 0.0, 0.0, 0.0, 0.0, -1226.0825903514137, 0.0]
['beep', 0.0, 1523.1149224179892, 0.0, 0.0, 0.0, 0.0, -1226.0825903514137, 0.0]
['beep', 0.0, 1509.4580065557966, 0.0, 0.0, 0.0, 0.0, -1226.7084391961623, 0.0]
['beep', 0.0, 1507.5134047881847, 0.0, 0.0, 0.0, 0.0, -1229.4353520197096, 0.0]
['beep', 0.0, 1519.9409747053355, 0.0, 0.0, 0.0, 0.0, -1226.5296252405199, 0.0]
['beep', 0.0, 1530.3345358770534, 0.0, 0.0, 0.0, 0.0, -1225.7026106956735, 0.0]
['beep', 0.0, 1523.8525299850144, 0.0, 0.0, 0.0, 0.0, -1228.4295235192208, 0.0]
['beep', 0.0, 1509.8826897004474, 0.0, 0.0, 0.0, 0.0, -1230.038849120003, 0.0]
['beep', 0.0, 1507.8710326994697, 0.0, 0.0, 0.0, 0.0, -1230.4858840091092, 0.0]
['beep', 0.0, 1520.3880095944417, 0.0, 0.0, 0.0, 0.0, -1230.5976427313856, 0.0]
['beep', 0.0, 1530.4909980882405, 0.0, 0.0, 0.0, 0.0, -1228.0495438634807, 0.0]
['beep', 0.0, 1525.148931163422, 0.0, 0.0, 0.0, 0.0, -1228.138950841302, 0.0]
['beep', 0.0, 1511.9837536792463, 0.0, 0.0, 0.0, 0.0, -1230.1506078422794, 0.0]
['beep', 0.0, 1508.0051431662016, 0.0, 0.0, 0.0, 0.0, -1223.780360672517, 0.0]
['beep', 0.0, 1518.8457392270254, 0.0, 0.0, 0.0, 0.0, -1172.170182725213, 0.0]
['beep', 0.0, 1529.9098527324024, 0.0, 0.0, 0.0, 0.0, -1188.3081422219448, 0.0]
['beep', 0.0, 1525.1936346523328, 0.0, 0.0, 0.0, 0.0, -1229.0330206195142, 0.0]
['beep', 0.0, 1511.670829256872, 0.0, 0.0, 0.0, 0.0, -1232.6763549657292, 0.0]
['beep', 0.0, 1508.832157711048, 0.0, 0.0, 0.0, 0.0, -1232.0505061209806, 0.0]
['beep', 0.0, 1521.6620590283942, 0.0, 0.0, 0.0, 0.0, -1229.9941456310924, 0.0]
['beep', 0.0, 1533.1285039339668, 0.0, 0.0, 0.0, 0.0, -1228.0942473523912, 0.0]
['beep', 0.0, 1527.7193817757825, 0.0, 0.0, 0.0, 0.0, -1227.4236950187321, 0.0]
['beep', 0.0, 1513.1460443909223, 0.0, 0.0, 0.0, 0.0, -1228.8318549194164, 0.0]
['beep', 0.0, 1509.122730388967, 0.0, 0.0, 0.0, 0.0, -1230.7094014536622, 0.0]
['beep', 0.0, 1520.3880095944417, 0.0, 0.0, 0.0, 0.0, -1230.7317531981175, 0.0]
['beep', 0.0, 1533.284966145154, 0.0, 0.0, 0.0, 0.0, -1228.6753927082293, 0.0]
['beep', 0.0, 1528.8816724874584, 0.0, 0.0, 0.0, 0.0, -1228.876558408327, 0.0]
['beep', 0.0, 1512.3637333349864, 0.0, 0.0, 0.0, 0.0, -1229.9494421421816, 0.0]
['beep', 0.0, 1508.027494910657, 0.0, 0.0, 0.0, 0.0, -1229.323593297433, 0.0]
['beep', 0.0, 1519.9856781942462, 0.0, 0.0, 0.0, 0.0, -1229.5247589975309, 0.0]
['beep', 0.0, 1531.9662132222907, 0.0, 0.0, 0.0, 0.0, -1229.5024072530755, 0.0]
['beep', 0.0, 1526.378277108464, 0.0, 0.0, 0.0, 0.0, -1228.6753927082293, 0.0]
['beep', 0.0, 1512.4978438017183, 0.0, 0.0, 0.0, 0.0, -1229.748276442084, 0.0]
['beep', 0.0, 1509.9720966782686, 0.0, 0.0, 0.0, 0.0, -1230.4635322646538, 0.0]
['beep', 0.0, 1521.5503003061176, 0.0, 0.0, 0.0, 0.0, -1228.2283578191232, 0.0]
['beep', 0.0, 1532.1897306668438, 0.0, 0.0, 0.0, 0.0, -1226.2837560515113, 0.0]
['beep', 0.0, 1527.1382364199444, 0.0, 0.0, 0.0, 0.0, -1227.848378163383, 0.0]
['beep', 0.0, 1512.4531403128076, 0.0, 0.0, 0.0, 0.0, -1230.9999741315812, 0.0]
['beep', 0.0, 1506.8875559434362, 0.0, 0.0, 0.0, 0.0, -1231.9610991431593, 0.0]
['beep', 0.0, 1519.2033671383103, 0.0, 0.0, 0.0, 0.0, -1228.4518752636761, 0.0]
['beep', 0.0, 1532.0109167112014, 0.0, 0.0, 0.0, 0.0, -1227.647212463285, 0.0]
['beep', 0.0, 1527.0264776976678, 0.0, 0.0, 0.0, 0.0, -1228.4295235192208, 0.0]
['beep', 0.0, 1511.4249600678636, 0.0, 0.0, 0.0, 0.0, -1229.2118345751567, 0.0]
['beep', 0.0, 1507.3122390880872, 0.0, 0.0, 0.0, 0.0, -1225.881424651316, 0.0]
['beep', 0.0, 1519.0022014382128, 0.0, 0.0, 0.0, 0.0, -1180.6638456182297, 0.0]
['beep', 0.0, 1530.4909980882405, 0.0, 0.0, 0.0, 0.0, -1190.52096492302, 0.0]
['beep', 0.0, 1524.701896274316, 0.0, 0.0, 0.0, 0.0, -1227.2448810630897, 0.0]
['beep', 0.0, 1510.0615036560898, 0.0, 0.0, 0.0, 0.0, -1228.4965787525869, 0.0]
